t,x,y,u,v,p
4.299999999999999822e+00,5.101010101010101216e+00,-6.938775510204082675e-01,7.021651104445849612e-01,2.734803862987075229e-01,-2.802639531421394214e-02
6.400000000000000355e+00,5.949494949494948948e+00,-1.755102040816326481e+00,1.026634063249079576e+00,1.895987754411922188e-01,1.512518314004949506e-04
1.000000000000000056e-01,5.101010101010101216e+00,-1.836734693877551061e+00,1.100757717203338260e+00,1.492401098019768002e-01,-1.124615603467566186e-02
1.610000000000000142e+01,7.292929292929292373e+00,-7.755102040816328479e-01,8.892599019901632484e-01,-4.576529130200632234e-01,-7.057542971473965143e-02
2.700000000000000178e+00,5.878787878787878896e+00,4.081632653061229021e-02,7.687083252854148840e-01,-4.740798285571293791e-01,-7.840131850329334906e-02
1.970000000000000284e+01,2.202020202020201989e+00,1.020408163265305923e+00,8.809249490614134981e-01,8.816456025088401094e-02,2.460560585798587246e-02
9.000000000000000222e-01,7.363636363636363313e+00,-1.346938775510204245e+00,8.136139639390984613e-01,1.306272939676951239e-01,1.117696955356846031e-02
1.090000000000000036e+01,7.717171717171717127e+00,8.571428571428567622e-01,8.788485154687994960e-01,-2.949600591806810224e-01,-2.436482773363236876e-02
1.790000000000000213e+01,6.161616161616161769e+00,-4.489795918367347483e-01,8.109395927274127835e-01,3.973335737475910401e-01,-5.042846273789455824e-02
4.900000000000000355e+00,7.787878787878787179e+00,3.673469387755101678e-01,8.151328646210818096e-01,-4.224194556740522022e-01,-5.448493564908991893e-02
5.800000000000000711e+00,2.626262626262626299e+00,-1.591836734693877542e+00,1.022863514383008043e+00,-4.847422683693877049e-02,1.428784639083878309e-02
1.040000000000000036e+01,6.232323232323231821e+00,-1.102040816326530726e+00,6.709120913693841226e-01,-1.165761009577058888e-01,7.054534164786740134e-03
4.000000000000000222e-01,2.484848484848484862e+00,6.938775510204080454e-01,1.036978106818041923e+00,-1.638996167308421070e-01,-3.036209813997584051e-01
1.900000000000000000e+01,1.636363636363636243e+00,-1.836734693877551061e+00,1.144226318045137081e+00,8.408003585944084923e-02,-1.106349839838762367e-01
4.200000000000000178e+00,7.858585858585858119e+00,-6.122448979591836871e-01,9.308503658294201566e-01,-2.482758020706353208e-01,-1.722820653500723165e-01
1.400000000000000000e+01,2.131313131313131493e+00,-1.836734693877551061e+00,1.118842416215238167e+00,9.944629876881773412e-02,-8.985146637521773672e-02
1.140000000000000036e+01,3.545454545454545414e+00,1.836734693877550839e+00,9.545642739772984831e-01,-1.158187102153188375e-01,1.768764269312371159e-03
1.430000000000000071e+01,4.747474747474747403e+00,-2.857142857142858094e-01,6.685848764303582437e-01,-3.697795569227938506e-01,-8.804137093558633831e-02
7.100000000000000533e+00,4.181818181818181657e+00,2.857142857142855874e-01,8.329557592661378518e-01,-5.079855609664669647e-01,-9.022561196563258501e-02
8.200000000000001066e+00,1.494949494949494806e+00,-1.428571428571428603e+00,1.264001970010753428e+00,4.767722537874415079e-02,-1.703621886634408833e-01
1.530000000000000071e+01,1.707070707070707183e+00,-1.428571428571428603e+00,1.235630905079124542e+00,-3.034075609179581745e-02,-1.214318641290886291e-01
1.160000000000000142e+01,2.060606060606060552e+00,-1.510204081632652962e+00,1.033068491906908415e+00,1.240012278895547340e-02,-3.196077582760729896e-02
1.480000000000000071e+01,6.515151515151514694e+00,-1.755102040816326481e+00,1.170123959019386151e+00,-8.965164913824939796e-02,-1.362960634241836694e-02
2.800000000000000266e+00,2.555555555555555358e+00,-2.000000000000000000e+00,1.089085217562241192e+00,1.174486354467836891e-01,-6.278595130534023183e-02
9.099999999999999645e+00,6.090909090909090828e+00,1.020408163265305923e+00,8.927574413618155624e-01,-2.899845582172952962e-01,-1.641904745841796243e-02
1.050000000000000000e+01,7.222222222222222321e+00,6.122448979591834650e-01,8.668397037227979496e-01,-3.597237970482378144e-01,-4.461471692008551343e-02
1.669999999999999929e+01,1.282828282828282873e+00,-5.306122448979593287e-01,3.101955651469117670e-01,3.112737198113120218e-01,-2.996759085344927187e-01
7.700000000000000178e+00,2.272727272727272485e+00,-8.571428571428572063e-01,1.076490729345508157e+00,4.156219910388661565e-01,-2.048317044920519581e-01
1.560000000000000142e+01,2.202020202020201989e+00,-1.591836734693877542e+00,1.213453411751164834e+00,1.464946179542898907e-02,-9.709772707634677091e-02
5.100000000000000533e+00,4.747474747474747403e+00,6.938775510204080454e-01,6.554252885083375890e-01,3.852734991260500230e-01,-2.155003712810548908e-02
9.099999999999999645e+00,7.434343434343434254e+00,2.040816326530610070e-01,6.676494254456737387e-01,1.997304449334733889e-01,-1.070639505166696009e-01
2.300000000000000266e+00,1.919191919191919116e+00,-5.306122448979593287e-01,8.324203591667741486e-01,1.524863263060093344e-01,-4.298198288587575799e-01
1.660000000000000142e+01,1.494949494949494806e+00,-2.040816326530614511e-01,-2.387844735154753539e-01,3.686867410256146615e-01,-3.182110129802610543e-01
8.599999999999999645e+00,4.111111111111110716e+00,-1.183673469387755084e+00,7.811004754055050903e-01,1.204431412608452934e-01,2.269395156848137349e-02
1.810000000000000142e+01,7.858585858585858119e+00,-1.183673469387755084e+00,7.713163621030881822e-01,-1.202785777289078900e-01,4.275488512928760261e-03
3.300000000000000266e+00,5.313131313131313149e+00,1.020408163265305923e+00,1.117817527820865742e+00,-3.723170529216680569e-01,-7.485476558246914602e-02
4.400000000000000355e+00,6.444444444444444642e+00,-1.510204081632652962e+00,7.919926660868061852e-01,-1.342798028868425475e-01,2.476189645813388351e-02
1.400000000000000000e+01,7.292929292929292373e+00,-8.571428571428572063e-01,9.454684841244505034e-01,4.048653356659236979e-01,-5.211284802234057018e-02
5.800000000000000711e+00,7.929292929292929060e+00,-7.755102040816328479e-01,8.331005898168704071e-01,-3.611540399314295269e-01,-3.098520627029261593e-02
7.300000000000000711e+00,6.868686868686868507e+00,1.020408163265305923e+00,8.695737186350884773e-01,3.406699925290571085e-01,-1.915456647095715309e-02
3.300000000000000266e+00,4.464646464646464530e+00,1.755102040816326259e+00,1.206885821830981920e+00,-5.371871191731693307e-02,-2.147439661929847338e-02
1.290000000000000036e+01,4.464646464646464530e+00,-4.489795918367347483e-01,6.928035173987056039e-01,-5.398759480091989138e-01,-8.272814195132036086e-02
1.080000000000000071e+01,2.202020202020201989e+00,-1.510204081632652962e+00,1.119898498477767346e+00,-4.623524760587233856e-02,-2.722585043284489817e-02
6.900000000000000355e+00,4.111111111111110716e+00,-6.122448979591836871e-01,6.533373325663690556e-01,-4.553997405136904209e-01,-3.913623867933495315e-02
1.810000000000000142e+01,6.868686868686868507e+00,1.510204081632652962e+00,1.097211154867243632e+00,1.729806438012683190e-01,-3.960274244498251245e-02
4.100000000000000533e+00,4.818181818181818343e+00,8.571428571428567622e-01,8.568849250133115936e-01,3.902242473451493221e-01,-1.005405041733233584e-01
4.200000000000000178e+00,2.343434343434343425e+00,8.571428571428567622e-01,9.177570589591396155e-01,-3.703450362830014164e-01,-1.166751891788667117e-01
9.000000000000000222e-01,4.252525252525252597e+00,4.489795918367343042e-01,7.897376801087603315e-01,-4.255637780532564030e-01,-6.292694057808322083e-02
1.200000000000000000e+01,2.343434343434343425e+00,1.102040816326530503e+00,1.304389058510126542e+00,-2.074462120656651032e-01,-1.984089379457659175e-01
1.090000000000000036e+01,7.505050505050505194e+00,-1.020408163265306145e+00,8.841845545686318752e-01,-3.561084963898894507e-01,-2.303273328730325378e-02
6.400000000000000355e+00,3.050505050505050608e+00,1.918367346938775420e+00,1.130619888166237486e+00,-1.356816408244913008e-01,-5.163516870670972758e-02
1.719999999999999929e+01,5.454545454545454142e+00,-1.673469387755102122e+00,9.482852029055117704e-01,1.686689494365659348e-01,7.856682453330071647e-03
1.520000000000000107e+01,3.191919191919192045e+00,-1.673469387755102122e+00,1.063455028882646758e+00,1.505725083237767770e-01,-5.452382677754732954e-02
6.800000000000000711e+00,2.131313131313131493e+00,-1.346938775510204245e+00,1.007283315423070036e+00,1.637949947874328682e-01,-8.393367655190425713e-02
1.340000000000000036e+01,5.454545454545454142e+00,-1.224489795918368706e-01,6.765924406914116673e-01,-4.072442318181741516e-01,-1.536580071520540769e-01
2.300000000000000266e+00,5.242424242424242209e+00,-1.224489795918368706e-01,7.888913165727794441e-01,-4.885574540926083675e-01,-7.500308022340253233e-02
1.680000000000000071e+01,1.636363636363636243e+00,-1.346938775510204245e+00,1.066895770551949063e+00,-1.075714540138080627e-02,-7.518243299962955317e-02
2.700000000000000178e+00,1.000000000000000000e+00,-4.081632653061229021e-02,-1.970102839273405460e-01,-9.994725305113986991e-02,-3.467990957829920617e-01
7.300000000000000711e+00,6.585858585858585634e+00,-1.265306122448979664e+00,9.977253098525951103e-01,2.841957044644717323e-01,-2.582684739004974944e-02
1.210000000000000142e+01,6.090909090909090828e+00,2.000000000000000000e+00,1.076782852463957552e+00,1.707493206080764880e-01,2.479537147672510392e-02
1.110000000000000142e+01,4.606060606060605522e+00,7.755102040816326259e-01,5.915876540964353225e-01,2.428188228799535442e-01,-6.067260325013146272e-03
9.400000000000000355e+00,1.777777777777777679e+00,-1.265306122448979664e+00,1.227968624477716597e+00,-6.552851681879209508e-03,-1.348682584559102171e-01
1.980000000000000071e+01,1.636363636363636243e+00,1.510204081632652962e+00,1.095540505026117106e+00,4.946684238232260111e-03,-7.417528116233171320e-02
4.600000000000000533e+00,1.212121212121212155e+00,7.755102040816326259e-01,1.072741788547421304e+00,-8.407851540527915002e-04,-3.590088860334106347e-01
1.960000000000000142e+01,1.919191919191919116e+00,-1.346938775510204245e+00,1.195246432391412483e+00,1.854301345957322655e-01,-1.660989150861461594e-01
1.450000000000000000e+01,6.656565656565656575e+00,1.183673469387754640e+00,7.123316220865393289e-01,-1.143964630930369292e-01,1.106371089806691514e-02
8.599999999999999645e+00,1.636363636363636243e+00,-1.428571428571428603e+00,1.253048209881055142e+00,5.123739792242830438e-02,-1.582632430118006694e-01
8.099999999999999645e+00,6.090909090909090828e+00,1.591836734693877098e+00,8.157573671131929105e-01,-6.770293797461225671e-02,2.579429462755993691e-02
1.930000000000000071e+01,4.040404040404039776e+00,7.755102040816326259e-01,1.068747382352608355e+00,-4.441237441042170664e-01,-1.069868806504073178e-01
6.300000000000000711e+00,1.919191919191919116e+00,1.428571428571428381e+00,1.258153937480150031e+00,-1.813179665553393480e-02,-1.327464606727687402e-01
1.470000000000000107e+01,4.606060606060605522e+00,1.346938775510203801e+00,1.180940404273812527e+00,-2.243755018771681486e-01,-6.180060602587121588e-02
5.700000000000000178e+00,3.050505050505050608e+00,4.489795918367343042e-01,8.376239441354746962e-01,-5.515845917610368021e-01,-1.579635828722769086e-01
8.800000000000000711e+00,4.818181818181818343e+00,-1.265306122448979664e+00,6.683950189482641413e-01,-4.761295289329078861e-02,3.493239738554303891e-02
4.400000000000000355e+00,6.585858585858585634e+00,1.591836734693877098e+00,1.069344693636753219e+00,-2.237660634023563022e-01,-1.013440191979613110e-02
1.840000000000000213e+01,7.434343434343434254e+00,7.755102040816326259e-01,1.034180494791520522e+00,1.831844224259472353e-01,-1.706194410415058926e-01
9.600000000000001421e+00,6.868686868686868507e+00,6.122448979591834650e-01,7.341554549762135951e-01,-3.443246522359577066e-01,-3.795833210200242475e-02
1.740000000000000213e+01,4.535353535353534582e+00,1.265306122448979220e+00,7.101615340925655495e-01,3.770615055304538110e-02,3.839616598344729181e-02
0.000000000000000000e+00,2.555555555555555358e+00,-5.306122448979593287e-01,1.173268732829703953e-01,1.191300266174214750e-01,-2.378215514035290565e-02
1.460000000000000142e+01,2.060606060606060552e+00,-2.857142857142858094e-01,4.114896540259234126e-01,-1.712079384475866384e-01,-3.812603772649538758e-01
1.100000000000000089e+00,3.262626262626262541e+00,1.755102040816326259e+00,1.138144271456637657e+00,-1.338526941514037449e-01,-5.625632860649606992e-02
5.000000000000000000e-01,4.535353535353534582e+00,1.183673469387754640e+00,7.898395166481845253e-01,-1.646902317884909595e-01,1.176197205853011553e-02
6.800000000000000711e+00,3.969696969696969724e+00,-9.387755102040817867e-01,6.144465734176040028e-01,-3.530558719576114002e-01,1.459009100142755026e-02
1.540000000000000036e+01,6.797979797979797567e+00,1.918367346938775420e+00,9.192912572289123618e-01,-9.637312993970691133e-02,1.827470926761982570e-02
4.299999999999999822e+00,5.949494949494948948e+00,7.755102040816326259e-01,1.081185522149638478e+00,-4.100034290058486297e-01,-1.431153134049087394e-01
1.370000000000000107e+01,6.161616161616161769e+00,-8.571428571428572063e-01,1.081713932117418953e+00,2.071325738901728108e-01,-1.692686245207788986e-01
1.220000000000000107e+01,4.818181818181818343e+00,4.489795918367343042e-01,5.096919128939789712e-01,-1.619457004605284467e-01,-7.685475122007935644e-02
7.700000000000000178e+00,7.858585858585858119e+00,-1.510204081632652962e+00,8.836727229311563958e-01,1.689460807653477004e-01,1.271644690523879642e-02
3.800000000000000266e+00,2.626262626262626299e+00,1.510204081632652962e+00,9.516646133924752116e-01,-4.463117689989407055e-02,-4.999317838731672306e-03
5.200000000000000178e+00,6.585858585858585634e+00,4.081632653061229021e-02,7.496300543444447406e-01,-1.945541134036636033e-01,-1.540692766834038385e-01
4.000000000000000000e+00,2.343434343434343425e+00,2.857142857142855874e-01,4.476432736508729193e-01,-5.520572615202518074e-01,-1.930286775456044879e-01
1.610000000000000142e+01,6.161616161616161769e+00,1.836734693877550839e+00,1.068008752343236889e+00,-1.674626529347743309e-01,-8.708538195738297141e-03
1.200000000000000178e+00,5.666666666666666075e+00,-1.591836734693877542e+00,1.186389439507953503e+00,1.482636771274533360e-01,-3.506205279619784010e-02
8.700000000000001066e+00,4.606060606060605522e+00,2.040816326530610070e-01,8.048645457302938677e-01,-2.686354401110482293e-01,-2.027901208782363351e-01
1.400000000000000000e+01,1.353535353535353591e+00,-1.836734693877551061e+00,1.154185974562604189e+00,4.089410043405586337e-02,-1.163470967677569801e-01
9.200000000000001066e+00,4.888888888888889284e+00,1.346938775510203801e+00,1.202006154882629518e+00,-2.099548724717875681e-01,-6.500854864232265273e-02
1.550000000000000000e+01,7.080808080808080440e+00,2.857142857142855874e-01,7.334462653681158573e-01,-4.097465057392287169e-01,-7.522746362075546922e-02
9.800000000000000711e+00,5.666666666666666075e+00,-1.591836734693877542e+00,8.067051107287048772e-01,-5.836943029656789517e-02,3.339175643974425650e-02
3.200000000000000178e+00,2.696969696969696795e+00,-8.571428571428572063e-01,1.230212329104736435e+00,3.284408346768705744e-01,-2.285577022982986928e-01
7.000000000000000000e+00,7.575757575757575246e+00,-6.122448979591836871e-01,6.979960663033397683e-01,2.368790071864271540e-01,-4.275136981127761193e-02
1.660000000000000142e+01,3.333333333333333037e+00,-1.183673469387755084e+00,1.273156211562105344e+00,9.761973635576362551e-02,-1.106492276789475399e-01
4.700000000000000178e+00,5.454545454545454142e+00,-1.918367346938775420e+00,9.212031708560903809e-01,5.792074105554863989e-02,2.245446968755646436e-02
1.260000000000000142e+01,3.686868686868686851e+00,1.020408163265305923e+00,1.017138327132963260e+00,-3.538120782835689759e-01,-6.819597080138886658e-02
9.099999999999999645e+00,2.484848484848484862e+00,-1.836734693877551061e+00,1.133410827893799544e+00,1.300197451976548568e-01,-8.200187341717556089e-02
2.600000000000000089e+00,7.292929292929292373e+00,1.346938775510203801e+00,7.880781975911022030e-01,1.598232776701891400e-01,1.591026267030655819e-02
2.200000000000000178e+00,1.707070707070707183e+00,-6.938775510204082675e-01,9.971957720305137940e-01,9.295297086984337376e-02,-3.846800644291505922e-01
1.860000000000000142e+01,2.979797979797979668e+00,-8.571428571428572063e-01,5.997925493577118683e-01,9.723255618309660508e-02,3.769943514590798350e-02
1.150000000000000000e+01,1.212121212121212155e+00,1.510204081632652962e+00,1.229397282575568351e+00,1.376207717758705026e-02,-1.430014905476317266e-01
1.480000000000000071e+01,7.505050505050505194e+00,1.673469387755101678e+00,8.339759919852304249e-01,6.997002051053048677e-02,2.604585984641199364e-02
4.400000000000000355e+00,6.444444444444444642e+00,1.591836734693877098e+00,1.050623602899663167e+00,-2.370927890118986470e-01,-1.503011771378879972e-02
1.920000000000000284e+01,4.181818181818181657e+00,-1.918367346938775420e+00,1.006269835885575725e+00,-1.164885427459629585e-01,3.500078281412084824e-02
1.310000000000000142e+01,6.444444444444444642e+00,-1.591836734693877542e+00,1.020391329497521760e+00,2.309462269576147420e-01,-1.072868992280946385e-02
8.800000000000000711e+00,6.090909090909090828e+00,9.387755102040813426e-01,8.220653064655720765e-01,-2.549741847809312567e-01,-1.282059248772794008e-02
1.440000000000000036e+01,2.555555555555555358e+00,-1.755102040816326481e+00,1.093255536475958412e+00,1.572892987041562551e-01,-7.468994777299253762e-02
4.000000000000000222e-01,2.131313131313131493e+00,1.265306122448979220e+00,1.294134797484915778e+00,-8.588101322358079881e-02,-1.579062604322363506e-01
3.500000000000000000e+00,6.939393939393939448e+00,1.020408163265305923e+00,7.501020785268253110e-01,-2.203482727980568545e-01,-5.280201505342299248e-03
4.299999999999999822e+00,5.808080808080807955e+00,-2.857142857142858094e-01,6.547010870050727904e-01,-8.907255790998408473e-02,-1.091724160370486224e-01
1.220000000000000107e+01,3.474747474747474474e+00,4.489795918367343042e-01,8.529701814039637453e-01,-5.246626152001271359e-01,-1.230207782515893855e-01
1.200000000000000178e+00,8.000000000000000000e+00,-1.510204081632652962e+00,7.804446299742644477e-01,4.191326857318003474e-02,1.864196807372480238e-02
1.980000000000000071e+01,6.515151515151514694e+00,4.489795918367343042e-01,6.668286361281577923e-01,1.541816157059965053e-01,-7.183635885500970486e-02
8.300000000000000711e+00,2.838383838383838231e+00,-1.102040816326530726e+00,9.989438103827344984e-01,3.226345749014237207e-01,-8.841766325739658372e-02
1.260000000000000142e+01,1.565656565656565746e+00,-3.673469387755103899e-01,5.174051789742151186e-01,2.966843335986408259e-01,-5.145263142882581242e-01
1.850000000000000000e+01,2.272727272727272485e+00,7.755102040816326259e-01,9.114637502791862467e-01,1.000148775755017733e-01,-1.929957345699863658e-01
1.990000000000000213e+01,3.333333333333333037e+00,1.755102040816326259e+00,1.198336097886588902e+00,-2.351738647123832043e-02,-3.217591743543571359e-02
7.800000000000000711e+00,3.828282828282828287e+00,4.489795918367343042e-01,9.108542775752299647e-01,-2.862549383484885301e-01,-2.361800149787475489e-01
8.099999999999999645e+00,1.424242424242424310e+00,-1.918367346938775420e+00,1.179556737855664172e+00,4.711173956063570423e-02,-1.072176505164539190e-01
5.000000000000000000e+00,4.747474747474747403e+00,-1.102040816326530726e+00,9.767161961003226756e-01,2.816040296511497787e-01,-3.250519565961224044e-02
1.130000000000000071e+01,2.555555555555555358e+00,2.857142857142855874e-01,7.159136564961178228e-01,-5.414997447581019197e-01,-3.216773582309195856e-01
1.220000000000000107e+01,3.121212121212121104e+00,1.591836734693877098e+00,1.088180409478211264e+00,-1.965960795547057605e-01,-6.323464607722129038e-02
6.000000000000000888e-01,1.494949494949494806e+00,1.265306122448979220e+00,1.226053376108559023e+00,3.110579253218897014e-02,-1.260720990367722172e-01
1.800000000000000044e+00,2.767676767676767291e+00,-7.755102040816328479e-01,8.387444740452504321e-01,3.716115197187195296e-01,-8.132195656611616863e-02
1.590000000000000036e+01,2.555555555555555358e+00,4.081632653061229021e-02,1.752113685386970654e-01,-6.410178212466489667e-01,-1.862131570098833067e-01
1.850000000000000000e+01,3.121212121212121104e+00,-2.000000000000000000e+00,9.958276091061737390e-01,-1.449419299618491877e-02,1.435698764101019445e-02
1.730000000000000071e+01,3.898989898989898784e+00,7.755102040816326259e-01,6.396421979473115860e-01,-1.913458582663796204e-01,-7.616326530601241415e-03
4.800000000000000711e+00,4.606060606060605522e+00,1.591836734693877098e+00,9.503090167444038228e-01,1.896748817688758415e-01,4.012009117037908246e-02
1.130000000000000071e+01,6.161616161616161769e+00,1.346938775510203801e+00,1.114253994638571887e+00,1.161774429407580050e-01,-6.689948390688126023e-02
3.400000000000000355e+00,7.858585858585858119e+00,1.918367346938775420e+00,8.521939430382556857e-01,5.925649160120173564e-02,2.735573612833290882e-02
1.420000000000000107e+01,1.636363636363636243e+00,1.836734693877550839e+00,1.085223839976138693e+00,-2.284985254620317680e-03,-6.974708293605284826e-02
1.600000000000000089e+00,6.515151515151514694e+00,6.938775510204080454e-01,7.423876583210993196e-01,3.383221967275159003e-01,-3.340009848267191245e-02
7.000000000000000666e-01,6.797979797979797567e+00,6.938775510204080454e-01,8.839528730750835228e-01,4.638840450889563094e-01,-8.498251686957154771e-02
6.400000000000000355e+00,6.232323232323231821e+00,1.755102040816326259e+00,9.721720754092766370e-01,2.007699018022574000e-01,2.062600136328186437e-02
1.360000000000000142e+01,1.353535353535353591e+00,-2.000000000000000000e+00,1.146138374751757727e+00,3.144820624034445206e-02,-1.039674670322883465e-01
9.500000000000000000e+00,5.313131313131313149e+00,1.102040816326530503e+00,1.181002851954393362e+00,-3.017251314282389796e-01,-9.299382525876226380e-02
1.890000000000000213e+01,6.303030303030302761e+00,1.591836734693877098e+00,7.976537457284798016e-01,1.447775966518204949e-01,2.710230898039261635e-02
9.000000000000000222e-01,6.868686868686868507e+00,1.020408163265305923e+00,9.242535727284419966e-01,4.045049421332799766e-01,-4.768422920674035559e-02
1.200000000000000178e+00,6.373737373737373701e+00,-7.755102040816328479e-01,9.724060364151371205e-01,4.198908868851741194e-01,-6.347932769902996097e-02
5.100000000000000533e+00,4.747474747474747403e+00,1.102040816326530503e+00,6.865757967161264519e-01,2.530557961578243642e-01,2.318239373780075704e-02
1.410000000000000142e+01,3.757575757575757347e+00,1.102040816326530503e+00,1.279492036970293123e+00,-1.427607268953359210e-01,-1.225744330632814461e-01
1.370000000000000107e+01,7.505050505050505194e+00,-2.857142857142858094e-01,8.160685699224015099e-01,4.287294701238819061e-01,-6.007173746821754812e-02
1.190000000000000036e+01,4.818181818181818343e+00,4.081632653061229021e-02,6.717130642365978233e-01,2.026999776043170165e-01,-1.648620769591246649e-01
4.400000000000000355e+00,1.707070707070707183e+00,-1.020408163265306145e+00,1.006691158819600140e+00,-6.493859317659847474e-02,-5.071865986970126167e-02
1.970000000000000284e+01,7.787878787878787179e+00,-1.428571428571428603e+00,9.083771197068259973e-01,1.956048787110927778e-01,5.861324767467887206e-03
6.600000000000000533e+00,3.969696969696969724e+00,-2.000000000000000000e+00,1.129632409251392300e+00,-5.633855694967009053e-02,1.467768390123972561e-02
9.800000000000000711e+00,7.787878787878787179e+00,5.306122448979588846e-01,6.835974246626551620e-01,-5.982980982110707585e-02,-5.839875931844016460e-02
1.520000000000000107e+01,2.979797979797979668e+00,-7.755102040816328479e-01,1.149373167108085125e+00,4.269315326787117559e-01,-2.047943893350619160e-01
1.350000000000000000e+01,1.636363636363636243e+00,-1.265306122448979664e+00,1.233690985788377548e+00,1.282059902269488683e-01,-2.082280119927087114e-01
7.600000000000000533e+00,7.717171717171717127e+00,1.510204081632652962e+00,1.029573337518874476e+00,2.731147222576720268e-01,-1.861594695998176202e-02
5.700000000000000178e+00,2.626262626262626299e+00,1.020408163265305923e+00,1.153107893695505926e+00,-3.506255674931849087e-01,-1.668487219711567160e-01
2.300000000000000266e+00,7.717171717171717127e+00,1.224489795918364266e-01,8.294458061960062745e-01,4.354169818268280867e-01,-6.769495836973930813e-02
7.400000000000000355e+00,4.676767676767676463e+00,6.122448979591834650e-01,8.329073685438244112e-01,-3.838577744432702943e-01,-4.637598610073179889e-02
1.210000000000000142e+01,5.949494949494948948e+00,8.571428571428567622e-01,8.175861097781964570e-01,4.025456159987985116e-01,-2.815165762295308502e-02
1.250000000000000000e+01,4.252525252525252597e+00,-2.000000000000000000e+00,1.130586801663941099e+00,-2.341336923889754743e-02,5.963058136822971603e-03
8.200000000000001066e+00,3.191919191919192045e+00,5.306122448979588846e-01,4.239324080463329203e-01,4.932697476566123007e-01,-9.189215753594995317e-02
8.099999999999999645e+00,4.181818181818181657e+00,-1.224489795918368706e-01,5.688938200364153097e-01,-1.751963215412839781e-01,-1.544709487411884685e-01
1.790000000000000213e+01,1.494949494949494806e+00,-1.346938775510204245e+00,1.097219349474623185e+00,1.063751579670862424e-01,-1.567784797447613621e-01
1.960000000000000142e+01,2.414141414141414366e+00,1.836734693877550839e+00,1.138878761026609121e+00,3.727499952114207010e-02,-3.549959619602371941e-02
1.780000000000000071e+01,5.242424242424242209e+00,-1.346938775510204245e+00,1.081294348012233897e+00,2.566288796933957617e-01,-3.241963673104895916e-02
8.800000000000000711e+00,1.707070707070707183e+00,1.020408163265305923e+00,1.025504443278645539e+00,-2.147726311200561233e-01,-1.349789803017700796e-01
1.600000000000000089e+00,7.151515151515151381e+00,-2.000000000000000000e+00,9.774619548229277477e-01,1.236505700412157127e-01,1.239127508407757670e-02
1.880000000000000071e+01,1.000000000000000000e+00,3.673469387755101678e-01,-7.853352413601782933e-02,-1.981960636049560631e-01,-3.085081482845038470e-01
6.300000000000000711e+00,5.949494949494948948e+00,7.755102040816326259e-01,7.899910976824366937e-01,4.017724922273653854e-01,-3.160298235014433882e-02
2.500000000000000000e+00,7.292929292929292373e+00,4.081632653061229021e-02,8.062722779629243330e-01,4.192160313796526316e-01,-9.276896070193224597e-02
4.000000000000000222e-01,7.505050505050505194e+00,1.836734693877550839e+00,1.181445932292714662e+00,-1.502857757073197686e-01,-1.961609758230744779e-02
1.420000000000000107e+01,4.535353535353534582e+00,2.040816326530610070e-01,8.451814282612994944e-01,-4.648800447914178124e-01,-1.628955601676287945e-01
8.900000000000000355e+00,2.767676767676767291e+00,-1.673469387755102122e+00,1.123976726290036865e+00,1.556903064386016833e-01,-7.508758835093574946e-02
1.790000000000000213e+01,7.010101010101009500e+00,-2.000000000000000000e+00,8.717719909829760860e-01,3.479334885130973970e-02,2.787979984357005087e-02
4.700000000000000178e+00,4.393939393939393590e+00,4.081632653061229021e-02,7.746287455923824838e-01,5.305185337449555005e-01,-1.005626205592392991e-01
1.850000000000000000e+01,7.858585858585858119e+00,-1.346938775510204245e+00,7.535878349334822479e-01,1.881252194475192168e-03,1.330289894693972852e-02
7.100000000000000533e+00,4.323232323232323537e+00,-5.306122448979593287e-01,6.935283470781334891e-01,-4.950955926619590164e-01,-5.447863178446745586e-02
7.900000000000000355e+00,7.080808080808080440e+00,1.224489795918364266e-01,8.248707712874945308e-01,4.504797620864083862e-01,-7.596264619530052054e-02
5.600000000000000533e+00,5.101010101010101216e+00,-1.918367346938775420e+00,1.030256829540491026e+00,1.439990015678032642e-01,-1.505868901676279265e-03
1.680000000000000071e+01,5.949494949494948948e+00,-8.571428571428572063e-01,6.613374924274657563e-01,2.362609212952276883e-01,-1.226682608906959349e-02
1.680000000000000071e+01,3.828282828282828287e+00,-8.571428571428572063e-01,1.179188039392616849e+00,2.553507462938494066e-01,-1.733311200511480632e-01
1.050000000000000000e+01,1.070707070707070718e+00,-1.428571428571428603e+00,1.115983005391331107e+00,5.411155981979883650e-03,-1.388207430521326280e-01
8.599999999999999645e+00,7.787878787878787179e+00,-3.673469387755103899e-01,8.632914732574146210e-01,4.311705782314914637e-01,-7.331538578097641923e-02
1.390000000000000036e+01,6.868686868686868507e+00,1.183673469387754640e+00,7.394653960552363126e-01,1.857591018376016367e-01,9.072828462801770660e-03
1.780000000000000071e+01,6.727272727272726627e+00,-1.428571428571428603e+00,7.979081740855593630e-01,1.219854206730212054e-01,1.782826003781802157e-02
8.200000000000001066e+00,4.111111111111110716e+00,1.836734693877550839e+00,1.120310688842271585e+00,-1.329987610487893546e-01,-2.573587568682757232e-02
5.400000000000000355e+00,6.444444444444444642e+00,-1.428571428571428603e+00,7.910039668703306992e-01,7.328961314937354476e-02,2.306946684718183885e-02
1.080000000000000071e+01,7.505050505050505194e+00,6.938775510204080454e-01,8.517597522640985019e-01,-3.633395746647305469e-01,-3.831143304189713050e-02
